communityID,ba001,ba002,da001,da002,ca001,gb001,need_score,need_level
1160062,1.5,1.4074074074074074,2.941302208084623,7.749853224101958,1.6018790210643867,26.57894736842105,7.410568303412511,3
1160063,1.48,1.4074074074074074,3.2277277470101935,5.147580229963961,1.5678567133407781,25.9,6.8547746378946055,1
1174891,1.5365853658536586,1.4074074074074074,2.4897057470454307,9.226613284667255,1.5567935870063967,23.24682521480802,7.086440062115119,2
1174892,1.4901960784313726,1.4074074074074077,2.894449087123412,9.69995490902728,1.3998595228831159,26.019607843137255,7.674671506637512,4
1174893,1.558139534883721,1.4211886304909562,2.885533386717736,7.772039543264914,1.3792349814109313,22.372093023255815,6.73319329840969,1
1182761,1.5588235294117647,1.4074074074074074,2.6267191682837354,8.082738569943166,1.5243687372724195,24.235294117647058,7.035325082445636,2
1182762,1.5121951219512195,1.4074074074074074,2.671682141815398,7.499863963801815,1.461323622771491,24.5609756097561,6.969386361241499,2
1182763,1.5087719298245614,1.4074074074074074,2.8610164145414503,8.694426128819561,1.479072003520527,26.36842105263158,7.529411435970239,4
1224901,1.5,1.4074074074074074,3.2293337531719426,9.408915393856187,1.3921699166738253,24.98076923076923,7.543205537328829,4
1224902,1.5294117647058822,1.4074074074074077,3.247390263594,12.498489115914085,1.4987392431416344,22.019607843137255,7.7374456001712995,4
1224903,1.5272727272727273,1.4074074074074074,2.9203073353326183,7.4349626347566975,1.5146746218303644,26.054545454545455,7.250600520389015,3
1240991,1.4473684210526316,1.4074074074074074,3.3239066242538686,9.483080126091787,1.4943597719494164,25.605263157894736,7.690684268906596,4
1240992,1.54,1.4074074074074074,3.46616903443294,8.341206452720096,1.3452847693497123,25.82,7.507724412702859,3
1240993,1.4761904761904763,1.4074074074074074,3.274737328915032,10.354262178528526,1.3654754746155828,25.738095238095237,7.8532205229892345,4
1340041,1.5714285714285714,1.4074074074074072,2.9121059933725477,4.335948417465493,1.4969381619153974,26.428571428571427,6.682190768557407,0
1340042,1.5,1.4074074074074074,3.0257043101372503,4.44688518963446,1.2065472611173151,26.333333333333332,6.67493335277695,0
1340043,1.6538461538461537,1.4074074074074074,3.0503250662171926,5.158070520521182,1.4934052718177793,25.38922437719726,6.724737966158938,1
1349021,1.5416666666666667,1.4074074074074074,3.3493642480669927,5.741297694639894,1.559820891675973,21.9375,6.408346882844271,0
1349022,1.510204081632653,1.4074074074074074,3.266896645486993,7.528591391936902,1.4978129727967124,23.93877551020408,7.036078860357396,2
1349023,1.5344827586206897,1.4074074074074074,3.0994738604692356,5.245545409893303,1.5128069931188515,22.948275862068964,6.3912881235222905,0
1355591,1.4791666666666667,1.4074074074074074,3.3461854884019586,7.494159730564614,1.4747014861266214,24.270833333333332,7.095356689280553,2
1355592,1.5106382978723405,1.4074074074074074,3.26678654924322,4.808859345161373,1.4746192383121286,23.72340425531915,6.45632017853592,0
1355593,1.5526315789473684,1.4074074074074074,3.599196944926728,6.563183636971268,1.3112772912437436,26.210526315789473,7.238854652829065,3
1382021,1.5263157894736843,1.4074074074074074,3.2375257511303746,9.196836264335113,1.6201749111202541,23.912280701754387,7.3767651807289605,3
1382022,1.5384615384615385,1.4074074074074074,3.3893607957176464,5.545644281923671,1.457581624629129,25.615384615384617,6.915562139464356,1
1382023,1.546875,1.4074074074074074,3.0240463721004898,5.792151568131114,1.4348208916759728,26.46875,6.998125688550889,2
1411541,1.54,1.4074074074074074,3.20616903443294,4.993954007207826,1.4078567133407782,25.84,6.785659715199065,1
1411542,1.5454545454545454,1.4074074074074074,3.102617798500293,7.447550847413555,1.5718606909226271,24.181818181818183,7.026364598167055,2
1411543,1.5689655172413792,1.4074074074074074,3.368730816388098,7.8866024984761784,1.4273391609323764,23.724137931034484,7.090372915735437,2
1424031,1.5833333333333333,1.4074074074074074,2.8846505426688425,5.50930772457716,1.28868987963997,24.784435211507155,6.632141092402859,0
1424032,1.5,1.4074074074074074,3.0503250662171926,9.357351718129134,1.2057680743790185,26.076923076923077,7.624603431023587,4
1424033,1.5555555555555556,1.4074074074074074,3.064123658934639,6.304790439143451,1.495237140757285,23.666666666666668,6.699422721824091,1
1440161,1.5185185185185186,1.4074074074074074,3.270683397098037,11.323970787331007,1.5523803160604122,26.62962962962963,8.207914646742365,4
1440162,1.565217391304348,1.4074074074074077,2.558583458090362,4.343763290827557,1.4518624203060397,25.26086956521739,6.413456468664764,0
1440163,1.56,1.4074074074074074,2.9815587125772534,6.957140895829758,1.537428056008934,26.56,7.249580213859753,3
1455281,1.4705882352941178,1.4074074074074074,2.972880459672431,4.768582360007673,1.4987392431416342,23.647058823529413,6.366954445068448,0
1455282,1.5714285714285714,1.4074074074074072,2.5549631362296905,4.717423815244307,1.6739786714445248,26.428571428571427,6.695756210256825,1
1455283,1.5833333333333333,1.4074074074074074,2.7307903256013053,4.641939820376408,1.8261890444692608,24.666666666666668,6.483162050294146,0
1504781,1.4838709677419355,1.4074074074074074,2.7841436039240968,7.279153772482935,1.4642850215173844,22.451612903225808,6.637399492337238,0
1504782,1.6,1.4074074074074074,3.1912811163473336,6.095915565471083,1.5528562838244138,22.94970478897879,6.590535701249678,0
1504783,1.5121951219512195,1.4074074074074074,2.9493989064619757,6.736529277082715,1.66811794309851,26.048780487804876,7.140338494815693,2
1511561,1.4615384615384615,1.4074074074074074,2.6568436780331792,6.031273514541062,1.4615384615384615,24.923076923076923,6.726306078256963,1
1511562,1.5,1.4074074074074074,3.679655938143778,21.89377037926892,1.3333333333333333,18.0,9.096816208537875,4
1511563,1.4375,1.4074074074074074,2.6875,17.10782778445169,1.25,26.5,9.154088705038486,4
1538591,1.5,1.4074074074074074,2.71542258608235,6.372524455122705,1.4467850700111673,20.775,6.1847764461949515,0
1538592,1.525,1.4074074074074074,2.732711293041175,6.48104084434529,1.3239283566703892,25.0,6.826123393778058,1
1538593,1.5357142857142858,1.4074074074074072,2.6181589900588214,9.243325406359558,1.531121528587382,23.785714285714285,7.198878349080015,3
1540441,1.5789473684210527,1.4074074074074074,20.430508207270726,10.847115213811087,1.6537585696050108,26.49122807017544,12.396946238695113,4
1540442,1.56,1.3992592592592592,2.8461690344329402,8.777140895829758,1.5357134266815566,23.42,7.110512636961605,2
1540443,1.5333333333333334,1.4074074074074074,24.952164878579516,6.953355071220182,1.5952371407572852,24.88888888888889,12.49947928648399,4
1540581,1.5,1.4074074074074074,3.017858576129705,8.10819659146414,1.2274718666781204,23.26923076923077,6.948757505859736,2
1540582,1.4285714285714286,1.4074074074074072,2.967069129602238,5.957611120645272,1.925509590486826,26.857142857142858,7.148835521822214,3
1540583,1.59375,1.4074074074074074,2.776481860502448,5.994846190149305,1.384597006270939,26.132489612945548,6.918800844186094,2
1546281,1.575,1.4074074074074074,3.3769483907215667,6.50604084434529,1.5478567133407783,22.25,6.613271921698715,0
1546282,1.5,1.4074074074074074,2.9436150573882336,6.595234826382931,1.5811900466741118,19.333333333333332,6.090277384772909,0
1546283,1.4814814814814814,1.4074074074074074,39.854738356624544,9.70939877581374,1.3865074592675315,23.59259259259259,16.550577500246053,4
1546311,1.5098039215686274,1.4074074074074077,2.7571941851626276,8.218161230512456,1.3794111751736173,25.333333333333332,7.2379906168173385,3
1546312,1.509433962264151,1.4074074074074074,3.0784126652401005,12.482270238415184,1.5915088666764996,25.58490566037736,8.240667541199288,4
1546313,1.5333333333333334,1.4074074074074074,3.087230114776467,6.405857788456038,1.7276179022420755,26.474655587141918,7.181468257941072,3
1546761,1.5454545454545454,1.4074074074074074,3.0233176941580506,9.076254218866197,1.419046577795826,24.8521161759736,7.409902828526315,3
1546762,1.5,1.4238683127572016,3.217983876002176,5.319289514329844,1.1775787685288588,23.555555555555557,6.472356942289874,0
1546763,1.4827586206896552,1.4074074074074074,2.8196373761108853,6.788173958327169,1.5472897517395412,24.724137931034484,6.901406436257407,1
1556761,1.5576923076923077,1.4074074074074074,21.93937345261689,6.043953215139075,1.456592415401796,23.942307692307693,11.40161717048661,4
1556762,1.5161290322580645,1.4074074074074074,2.501257026271978,6.543775638435094,1.7069118881816494,25.096774193548388,6.852770444662667,1
1556763,1.4634146341463414,1.4074074074074074,2.7899118865977965,6.258104618114999,1.27473752359721,23.75902033675924,6.602310722474065,0
1582311,1.5833333333333333,1.4074074074074074,3.1282473178692776,13.323715748526972,1.3261890444692608,24.25,8.18138148399125,4
1582312,1.6111111111111112,1.4074074074074074,2.876082439289759,6.50610186297504,1.357538966679075,26.06221298928493,7.031351923960196,2
1582313,1.5,1.4248366013071896,2.8914250506366765,8.416287263146206,1.7775206294183339,25.823529411764707,7.440062071139069,3
1582781,1.5675675675675675,1.4074074074074074,2.6486486486486487,5.6085510600698525,1.4830108864985594,25.054054054054053,6.662580263407173,0
1582782,1.55,1.4074074074074074,2.8269483907215665,10.588458898232366,1.4957134266815566,23.9,7.531934039477246,4
1582783,1.5476190476190477,1.4074074074074074,3.018321045409897,10.56475397778813,1.5559516650917733,25.166666666666668,7.7740719548220145,4
1601041,1.6,1.4074074074074074,2.819237097680392,4.690795006006522,1.4935701400223347,25.775,6.6314019447729,0
1601042,1.6296296296296295,1.4074074074074074,2.925925925925926,6.314608241328681,1.325395234595475,24.22222222222222,6.724693896418021,1
1601043,1.631578947368421,1.4074074074074074,2.8178404112858595,5.399361411938978,1.5218036070332175,26.42105263157895,6.873908969149234,1
1611591,1.5,1.4074074074074074,2.25,16.127745838338768,1.25,26.25,8.811197315815903,4
1611592,1.565217391304348,1.4074074074074077,2.7943253872702467,5.4865002499608275,1.604968197114397,26.47826086956522,6.906513904959818,1
1611593,1.8333333333333333,1.4074074074074074,2.8333333333333335,4.280218522967794,1.2392835667038915,21.833333333333332,5.923417721080623,0
1624311,1.5294117647058822,1.4074074074074074,2.8099696416009214,5.0239150405314,1.3810921843181048,26.58823529411765,6.800822688420022,1
1624312,1.5576923076923077,1.4074074074074074,2.866883377478128,5.225378212828874,1.351235355143954,24.846153846153847,6.589553015278124,0
1624313,1.55,1.4074074074074074,2.5,4.670327784451691,1.123928356670389,26.1,6.540802958539045,0
1660061,1.5263157894736843,1.4074074074074074,3.042550090613,5.368852347962751,1.4039465772066968,26.31578947368421,6.890516548027584,1
1660062,1.530612244897959,1.4074074074074074,3.1789690593309317,6.78930068680982,1.559912273473946,26.448979591836736,7.252084330139446,3
1660063,1.492063492063492,1.4074074074074074,2.8266338988708357,4.45011182208711,1.5866211788383424,26.53968253968254,6.713774545061412,1
1682311,1.5098039215686274,1.4074074074074077,3.0407438358600523,5.923612863714218,1.4280105307306326,25.333333333333332,6.8572582594656,1
1682312,1.5714285714285714,1.4074074074074074,2.752783415316524,7.853739161702093,1.603570712710821,25.428571428571427,7.211913155510035,3
1682313,1.5555555555555556,1.4074074074074074,2.797739548682642,4.026860909304705,1.346295182735351,25.296296296296298,6.399343939034496,0
1711591,1.4615384615384615,1.4074074074074074,2.8284218390165896,6.994608982059644,1.5151090641168814,25.384615384615383,7.039134071624064,2
1711592,1.5423728813559323,1.4074074074074074,19.471990161628447,5.918232773791206,1.4797814271300007,24.661016949152543,10.870911999755883,4
1711593,1.4848484848484849,1.4074074074074074,3.1375444792251916,10.063268691722442,1.5837648020450186,21.0,7.082752726605687,2
1746431,1.490566037735849,1.4074074074074074,2.9869519192763585,12.677376947262418,1.5340963056730197,25.9811320754717,8.307645774591428,4
1746432,1.488888888888889,1.4074074074074074,3.759019361282785,6.918557290772839,1.4938082829844705,24.666666666666668,7.145685689071083,3
1746433,1.5405405405405406,1.4074074074074074,3.02079686235718,5.89723514487544,1.3231657909950152,25.783783783783782,6.898836828929351,1
1755311,1.52,1.4074074074074074,2.9061690344329403,6.7535146730736235,1.3791426853363111,26.32,7.130264744171555,2
1755312,1.5217391304347827,1.4074074074074077,2.8327924287314565,5.468225128897711,1.4953406811756051,25.347826086956523,6.726466296330374,1
1755313,1.490909090909091,1.4074074074074074,2.4545454545454546,8.743654149180148,1.5423370375865866,26.436363636363637,7.457320442713074,3
1774021,1.5263157894736843,1.4074074074074074,2.8610164145414503,6.609116966089499,1.4783199731137826,25.43859649122807,6.972763114652688,2
1774022,1.5357142857142858,1.4001322751322751,3.086561063144256,5.16502917453235,1.4969381619153974,25.589285714285715,6.767546613339632,1
1774023,1.5423728813559323,1.4074074074074074,2.658430839594548,13.242500574473594,1.5652537276924487,25.661016949152543,8.295196574468253,4
1840371,1.5,1.4074074074074074,2.8384741953607833,4.97032778445169,1.5217850700111675,26.55,6.812600014380357,1
1840372,1.5263157894736843,1.4074074074074074,3.1619966120454035,5.074029246791253,1.418796540358714,23.74314914774362,6.4777450037331,0
1840373,1.55,1.4074074074074074,2.5038967814431334,9.086262227561352,1.4478567133407783,25.15,7.3310532960223185,3
1940371,1.5483870967741935,1.4074074074074074,3.176215405886145,9.805208788897069,1.4713124634564705,23.967741935483872,7.469101917240149,3
1940372,1.5555555555555556,1.4074074074074074,3.190958194730568,4.830686014657183,1.7198407926008648,26.59259259259259,6.908889907541244,1
1940373,1.5142857142857142,1.4074074074074074,2.4275050737848716,9.163498737404693,1.4043872028667148,23.87142857142857,7.129096530219597,2
2001041,1.5,1.4074074074074072,2.8352281196610596,5.421112309691338,1.4285714285714286,26.325708350254597,6.854319606825585,1
2001042,1.4827586206896552,1.4074074074074074,2.9337219182366434,9.315647136102449,1.2923643839106134,24.551724137931036,7.371321333204046,3
2001043,1.5945945945945945,1.4074074074074074,2.7277123017551625,10.743092500429038,1.5640919675796403,23.121063114284194,7.431467985952322,3
2024541,1.5161290322580645,1.4074074074074074,2.968998961755849,7.914833339791959,1.35207317850423,25.483870967741936,7.248756178482427,3
2024542,1.5365853658536586,1.4074074074074074,3.080693944430415,10.053066674480029,1.399825260171681,25.73170731707317,7.748664855738485,4
2024543,1.5471698113207548,1.4074074074074074,2.9173000649678116,6.5517289391285205,1.5718321547296235,25.50943396226415,7.000008869764871,2
2040281,1.6,1.4074074074074074,3.0431174251545063,7.969009782049081,1.3357134266815567,26.24,7.389086474848824,3
2040282,1.5416666666666667,1.4074074074074074,3.067370976803917,4.496106487043075,1.2898805944506486,26.25,6.69519427892534,1
2040283,1.5,1.4074074074074074,4.0,7.340655568903381,2.0,26.0,7.566279261928824,4
2049061,1.5535714285714286,1.4074074074074072,2.9381958538291313,7.91502917453235,1.6941321928651196,26.392857142857142,7.42875134687024,3
2049062,1.5483870967741935,1.4074074074074074,3.086877215330801,7.184949650403849,1.5919345139953058,26.112903225806452,7.262583043031881,3
2049063,1.5185185185185186,1.4074074074074074,2.5940358449789382,9.703090339352569,1.4976185703786427,26.555555555555557,7.6952512961535255,4
2053041,1.5,1.4166666666666667,2.91542258608235,8.438458898232366,1.4,26.5,7.497380759500394,3
2053042,1.4722222222222223,1.4074074074074074,2.8632759896906297,5.133697538279656,1.384126029646174,25.583333333333332,6.685825557673662,1
2053043,1.525,1.4074074074074074,2.959659683762742,10.170876952119444,1.5478567133407783,26.5,7.879416966513839,4
2074061,1.507462686567164,1.4074074074074074,2.7520356320971593,7.241345614470978,1.5263319174251584,22.73134328358209,6.673077459217721,0
2074062,1.4615384615384615,1.410968660968661,2.823988837232276,5.433852358384708,1.399724448732266,25.826923076923077,6.774022644591146,1
2074063,1.5172413793103448,1.4074074074074074,2.9920511692143337,5.936336791274862,1.3778322160970884,26.413793103448278,7.002172096638509,2
2074281,1.5535714285714286,1.4074074074074072,3.1374078405742263,5.230374610801932,1.5854584166799612,26.5,6.941393792954084,2
2074282,1.5217391304347827,1.4074074074074077,2.8227699899147467,7.656949284067423,1.5180116753752666,26.391304347826086,7.321627905920522,3
2074283,1.5555555555555556,1.3983539094650206,2.7248200765176445,8.18925309383521,1.3642852370453094,26.355555555555554,7.377443279420328,3
2111541,1.45,1.4370370370370371,2.7654225860823503,9.378295006006521,1.5717850700111673,25.25599169035644,7.481921902517773,3
2111542,1.5185185185185186,1.4074074074074074,2.8803512558228026,9.70939877581374,1.4944433308834992,25.666666666666668,7.634282216899122,4
2111543,1.5208333333333333,1.4074074074074074,3.214759410867646,12.586536811395229,1.433034819459955,25.854166666666668,8.3122255860631,4
2111761,1.532258064516129,1.4074074074074074,2.831273674426312,10.517456279721209,1.3773038010812728,26.0,7.816053392861159,4
2111762,1.4736842105263157,1.4074074074074074,2.7125772533911228,8.847885975450039,1.3135333824639772,26.263157894736842,7.4823733481660595,3
2111763,1.5,1.4074074074074074,2.9833333333333334,6.68736056289686,1.5652378088938521,26.133333333333333,7.136239265394931,2
2124281,1.5416666666666667,1.4074074074074074,3.012852155068625,4.308606487043075,1.4565472611173151,26.5,6.706564573491516,1
2124282,1.5454545454545454,1.4074074074074074,3.039650052171121,4.9179134748896205,1.4058435050617852,24.87878787878788,6.584338063746302,0
2124283,1.5238095238095237,1.4074074074074074,3.0421305692194207,8.786104505299633,1.521768298419789,25.976190476190474,7.54059550770447,4
2411161,1.542857142857143,1.4074074074074074,3.0813548438879526,4.879746990610213,1.4248972228699055,26.317709537346538,6.805827271274645,1
2411162,1.6470588235294117,1.4074074074074074,3.0452637592479803,5.112150334649048,1.4042001647321585,26.235294117647058,6.827818297246836,1
2411163,1.5666666666666667,1.4074074074074074,2.851298927147711,5.955125564899034,1.3478567133407784,26.3,6.949176499916,2
2427021,1.5686274509803921,1.3994190268700073,3.027184065696268,5.350999572645259,1.3385144797546198,23.372549019607842,6.4338006991399865,0
2427022,1.5909090909090908,1.4074074074074074,2.870646630037432,7.9445527871819275,1.494154672747577,19.681818181818183,6.381116291278756,0
2427023,1.59375,1.4074074074074074,3.348620976803917,5.765450703621075,1.3207574521089254,21.46875,6.306819650889681,0
2440561,1.5357142857142858,1.4074074074074072,3.2088364120027975,9.141873421755866,1.4053560690662315,26.285714285714285,7.682392488717098,4
2440562,1.575,1.4074074074074074,3.0788967814431336,7.533376952119444,1.4217850700111674,26.325,7.336565494434495,3
2440563,1.56,1.4074074074074074,3.3031174251545066,7.514832675476232,1.3069993986770896,24.34,7.073943949333584,2
2446041,1.6111111111111112,1.4074074074074074,2.9807903256013057,5.347067292107622,1.4771807500310206,24.142217605753576,6.555668941337688,0
2446042,1.5769230769230769,1.4074074074074074,2.995566998215686,7.546595094454199,1.5635981577051932,23.384615384615383,6.8985909479409955,1
2446043,1.530612244897959,1.4074074074074074,3.130334435724687,16.051803182230504,1.4037892108995476,25.244897959183675,8.888395469037903,4
2446761,1.5217391304347827,1.4074074074074077,3.2073688655311163,5.054704113534447,1.4953406811756051,18.956521739130434,5.778710550283723,0
2446762,1.54,1.4074074074074074,3.121558712577253,6.005272009610435,1.4957134266815566,23.92,6.691949242216782,1
2446763,1.5555555555555556,1.4074074074074074,3.029942656357296,5.832313178117194,1.4396815852017295,23.039256181613496,6.493937112883195,0
2616761,1.4807692307692308,1.4074074074074074,3.144980150277526,6.134508125305278,1.5736257128319666,26.384615384615383,7.105030975395688,2
2616762,1.532258064516129,1.4169653524492234,2.9962819985034783,6.785446780006311,1.440437164526936,26.016129032258064,7.120403447032576,2
2616763,1.5853658536585367,1.4074074074074074,3.0694492569775202,8.20275881409921,1.444423725226858,24.975609756097562,7.269067247411034,3
2627281,1.5217391304347827,1.4074074074074077,3.1973464267144056,6.430719812566688,1.5284153087102184,25.304347826086957,7.008543187559663,2
2627282,1.5384615384615385,1.4074074074074074,2.834332508062342,6.309945303252323,1.5719770307864114,25.333333333333332,6.90451689043216,1
2627283,1.5471698113207548,1.4074074074074074,3.0958101062049557,4.440284492165619,1.534905093091594,25.452830188679247,6.608317865398137,0
2653591,1.5060240963855422,1.4074074074074074,2.9675717074897228,6.741623435564809,1.5222887943837888,25.93975903614458,7.107672936712795,2
2653592,1.5135135135135136,1.4074074074074074,2.918918918918919,8.099344152802194,1.4030883387467874,25.705941454246723,7.314101177387343,3
2653593,1.5609756097560976,1.4074074074074074,2.9212069245662358,5.219911932258159,1.5207309739964507,24.609756097560975,6.592005326474952,0
2655761,1.54,1.4074074074074074,2.9015587125772533,5.3443933413420295,1.4957134266815566,25.98,6.8137735085631,1
2655762,1.5263157894736843,1.4074074074074074,2.5006836458672166,7.089162970924823,1.5515035333372518,26.45614035087719,7.142298236432083,2
2655763,1.5135135135135136,1.4074074074074074,2.6777820440233153,9.644784994364539,1.4301153657738144,25.10810810810811,7.477284179109173,3
2660591,1.553191489361702,1.4074074074074074,3.2946259475761352,8.99310071603577,1.4320660468227668,26.382978723404257,7.69268149378339,4
2660592,1.5,1.4074074074074074,3.0422081200531292,5.569920614270609,1.4656677871039792,24.387096774193548,6.650598985210181,0
2660593,1.5588235294117647,1.4074074074074074,3.1267191682837354,4.777955561836885,1.4962177294249028,24.264705882352942,6.499557594353136,0
2663061,1.5,1.4074074074074074,2.46875,14.358514244036382,1.764955222918993,26.628744806472774,8.64609350136419,4
2663062,1.5348837209302326,1.4074074074074074,2.676231061136341,8.259900782643747,1.508637274428993,25.41860465116279,7.258272358799751,3
2663063,1.5757575757575757,1.4074074074074074,3.4254232671039797,7.180650680479066,1.4203455394074755,25.606060606060606,7.244595022840168,3
2686061,1.5510204081632653,1.4074074074074074,2.8540289701240478,4.717872115381248,1.414430697972858,26.408163265306122,6.728618908247256,1
2686062,1.56,1.4074074074074074,2.4923380688658803,9.28439334134203,1.6382853706726226,26.52479335228515,7.6025731420766895,4
2686063,1.5777777777777777,1.3983539094650206,25.06327598969063,6.7327212402036505,1.6058719659441247,23.666666666666668,12.303655562988752,4
2704021,1.5217391304347827,1.3985507246376812,3.148856946436486,12.696485998462927,1.5198754029050245,25.391304347826086,8.263550717751952,4
2704022,1.53125,1.4074074074074074,13.38382728683415,11.662715054916767,1.5100435243249433,26.125,10.72190450948878,4
2704023,1.5365853658536586,1.4074074074074074,3.4897057470454307,11.020367758165312,1.3256090227769386,25.121951219512194,7.941782172885938,4
2718061,1.5476190476190477,1.4074074074074074,3.4359155171820714,7.536104505299631,1.470066800021271,25.193329376360207,7.263857354960814,3
2718062,1.4857142857142858,1.4074074074074074,2.5362709687775906,6.315381597979848,1.4981628971492387,26.514285714285716,6.997159501653758,2
2718063,1.509090909090909,1.4074074074074074,3.464344869353297,9.041156372373123,1.497272180615536,25.10909090909091,7.563420103417063,4
2749511,1.5294117647058822,1.4074074074074077,3.0889993689104185,6.815769726459315,1.4459373647233997,25.03921568627451,7.006324893317302,2
2749512,1.5526315789473684,1.4074074074074074,3.0364838776449914,7.312605565742054,1.589285149132603,24.605263157894736,7.048972476761907,2
2749513,1.536231884057971,1.4074074074074074,17.624317907664675,8.201064261073514,1.3963763758529635,23.405797101449274,10.664766498874355,4
2755591,1.5106382978723405,1.4074074074074074,3.0,8.920034761144928,1.4440724000095042,25.93617021276596,7.539191492293453,4
2755592,1.5517241379310345,1.4074074074074074,3.129982203697092,11.071995407822088,1.619211526441916,26.655172413793103,8.136200371672091,4
2755593,1.5,1.4074074074074074,3.0604516146293177,7.667056886252012,1.425509590486826,26.30952380952381,7.3569274390574755,3
2801541,1.575,1.4074074074074074,3.307711293041175,6.191344173674276,1.5957134266815565,25.0,6.952701820145531,2
2801542,1.5272727272727273,1.4074074074074074,3.0503542528584666,5.301496169867544,1.5525970121279802,25.6,6.79392549715547,1
2801543,1.5416666666666667,1.4074074074074074,3.0625,5.191618757508151,1.443004968072617,24.8125,6.640422644860671,0
2811041,1.537313432835821,1.4074074074074074,3.106804048622766,8.309248762195544,1.3764383990194204,25.539101997121325,7.37402997216406,3
2811042,1.565217391304348,1.4074074074074077,3.5050827584040873,8.86550242126234,1.5388189420451703,22.0,7.078342163308413,2
2811043,1.5,1.4074074074074074,22.89694839072157,6.087140895829759,1.468714028004467,26.36,12.01412052919516,4
2811161,1.5384615384615385,1.4074074074074074,3.245566998215686,9.402364325223429,1.4983513179544448,26.384615384615383,7.772457768132229,4
2811162,1.5192307692307692,1.4074074074074074,2.8609516136003013,5.4823517181291335,1.4013731307778212,26.423076923076923,6.883523903252262,1
